championName,itemId,itemName,total
Viktor,1058,"Needlessly Large Rod",29
Viktor,6653,"Liandry's Anguish",29
Viktor,1052,"Amplifying Tome",24
Viktor,2033,"Corrupting Potion",22
Viktor,2055,"Control Ward",17
Viktor,3135,"Void Staff",17
Viktor,3070,"Tear of the Goddess",17
Viktor,3089,"Rabadon's Deathcap",16
Viktor,3916,"Oblivion Orb",14
Viktor,3100,"Lich Bane",14
Viktor,3102,"Banshee's Veil",13
Viktor,6656,Everfrost,12
Viktor,3108,"Fiendish Codex",11
Viktor,3165,Morellonomicon,10
Viktor,2031,"Refillable Potion",10
Viktor,3041,"Mejai's Soulstealer",10
Viktor,4629,"Cosmic Drive",10
Viktor,3364,"Oracle Lens",9
Viktor,2421,"Broken Stopwatch",9
Viktor,2420,Stopwatch,8
Viktor,1026,"Blasting Wand",7
Viktor,3191,"Seeker's Armguard",6
Viktor,4630,"Blighting Jewel",6
Viktor,1033,"Null-Magic Mantle",5
Viktor,3111,"Mercury's Treads",5
Viktor,1001,Boots,3
Viktor,3067,Kindlegem,3
Viktor,2003,"Health Potion",2
Viktor,3802,"Lost Chapter",2
Viktor,3113,"Aether Wisp",2
Viktor,6632,"Divine Sunderer",2
Viktor,2424,"Broken Stopwatch",2
Viktor,7013,"Eye of Luden",2
Viktor,2422,"Slightly Magical Footwear",1
Viktor,1083,Cull,1
Viktor,1029,"Cloth Armor",1
Viktor,3110,"Frozen Heart",1
Viktor,1028,"Ruby Crystal",1
Viktor,4628,"Horizon Focus",1
Viktor,3057,Sheen,1
Viktor,4632,"Verdant Barrier",1
Viktor,3042,Muramana,1
Viktor,2423,"Perfectly Timed Stopwatch",1
Vladimir,3152,"Hextech Rocketbelt",147
Vladimir,3020,"Sorcerer's Shoes",124
Vladimir,4629,"Cosmic Drive",81
Vladimir,1082,"Dark Seal",78
Vladimir,3340,"Stealth Ward",76
Vladimir,3363,"Farsight Alteration",71
Vladimir,1058,"Needlessly Large Rod",49
Vladimir,3135,"Void Staff",40
Vladimir,1056,"Doran's Ring",38
Vladimir,2031,"Refillable Potion",35
Vladimir,3158,"Ionian Boots of Lucidity",30
Vladimir,3041,"Mejai's Soulstealer",29
Vladimir,3157,"Zhonya's Hourglass",28
Vladimir,3089,"Rabadon's Deathcap",27
Vladimir,3108,"Fiendish Codex",26
Vladimir,3916,"Oblivion Orb",17
Vladimir,3364,"Oracle Lens",15
Vladimir,1026,"Blasting Wand",14
Vladimir,3067,Kindlegem,11
Vladimir,1052,"Amplifying Tome",10
Vladimir,3191,"Seeker's Armguard",10
Vladimir,2055,"Control Ward",9
Vladimir,4630,"Blighting Jewel",8
Vladimir,2420,Stopwatch,8
Vladimir,2421,"Broken Stopwatch",7
Vladimir,3165,Morellonomicon,7
Vladimir,1028,"Ruby Crystal",5
Vladimir,3145,"Hextech Alternator",5
Vladimir,1001,Boots,3
Vladimir,4633,Riftmaker,3
Vladimir,1054,"Doran's Shield",3
Vladimir,7011,"Upgraded Aeropack",3
Vladimir,2422,"Slightly Magical Footwear",3
Vladimir,4636,"Night Harvester",2
Vladimir,1029,"Cloth Armor",1
Vladimir,1033,"Null-Magic Mantle",1
Vladimir,3116,"Rylai's Crystal Scepter",1
Vladimir,3102,"Banshee's Veil",1
Vladimir,3070,"Tear of the Goddess",1
Vladimir,3009,"Boots of Swiftness",1
Vladimir,6655,"Luden's Tempest",1
Vladimir,2424,"Broken Stopwatch",1
Volibear,6632,"Divine Sunderer",158
Volibear,3364,"Oracle Lens",130
Volibear,3158,"Ionian Boots of Lucidity",91
Volibear,3047,"Plated Steelcaps",67
Volibear,3340,"Stealth Ward",53
Volibear,2031,"Refillable Potion",51
Volibear,1028,"Ruby Crystal",45
Volibear,2055,"Control Ward",45
Volibear,3076,"Bramble Vest",43
Volibear,3065,"Spirit Visage",33
Volibear,3053,"Sterak's Gage",30
Volibear,3075,Thornmail,29
Volibear,8001,"Anathema's Chains",29
Volibear,1056,"Doran's Ring",28
Volibear,3143,"Randuin's Omen",27
Volibear,1082,"Dark Seal",24
Volibear,1029,"Cloth Armor",23
Volibear,3157,"Zhonya's Hourglass",22
Volibear,3067,Kindlegem,21
Volibear,3044,Phage,19
Volibear,1011,"Giant's Belt",16
Volibear,3111,"Mercury's Treads",15
Volibear,3211,"Spectre's Cowl",14
Volibear,1054,"Doran's Shield",14
Volibear,1001,Boots,10
Volibear,1033,"Null-Magic Mantle",10
Volibear,2421,"Broken Stopwatch",10
Volibear,3748,"Titanic Hydra",9
Volibear,6664,"Turbo Chemtank",8
Volibear,3191,"Seeker's Armguard",7
Volibear,1037,Pickaxe,7
Volibear,1055,"Doran's Blade",7
Volibear,6662,"Frostfire Gauntlet",7
Volibear,3742,"Dead Man's Plate",7
Volibear,3108,"Fiendish Codex",7
Volibear,1052,"Amplifying Tome",6
Volibear,3057,Sheen,6
Volibear,1057,"Negatron Cloak",6
Volibear,3181,Hullbreaker,5
Volibear,3082,"Warden's Mail",5
Volibear,3513,"Eye of the Herald",4
Volibear,3363,"Farsight Alteration",4
Volibear,1031,"Chain Vest",3
Volibear,2420,Stopwatch,3
Volibear,2422,"Slightly Magical Footwear",3
Volibear,4401,"Force of Nature",3
Volibear,6631,Stridebreaker,3
Volibear,3066,"Winged Moonplate",3
Volibear,3133,"Caulfield's Warhammer",2
Volibear,3110,"Frozen Heart",2
Volibear,3105,"Aegis of the Legion",2
Volibear,3068,"Sunfire Aegis",2
Volibear,1035,Emberknife,1
Volibear,1036,"Long Sword",1
Volibear,1042,Dagger,1
Volibear,3041,"Mejai's Soulstealer",1
Volibear,3193,"Gargoyle Stoneplate",1
Volibear,3109,"Knight's Vow",1
Volibear,2003,"Health Potion",1
Volibear,3091,"Wit's End",1
Volibear,3083,"Warmog's Armor",1
Volibear,3916,"Oblivion Orb",1
Volibear,4629,"Cosmic Drive",1
Volibear,3009,"Boots of Swiftness",1
Volibear,3026,"Guardian Angel",1
Warwick,1055,"Doran's Blade",17
Warwick,3340,"Stealth Ward",16
Warwick,6632,"Divine Sunderer",16
Warwick,3364,"Oracle Lens",14
Warwick,3047,"Plated Steelcaps",13
Warwick,3748,"Titanic Hydra",12
Warwick,1028,"Ruby Crystal",11
Warwick,3158,"Ionian Boots of Lucidity",9
Warwick,6631,Stridebreaker,8
Warwick,3077,Tiamat,6
Warwick,1001,Boots,5
Warwick,3075,Thornmail,5
Warwick,1011,"Giant's Belt",4
Warwick,1029,"Cloth Armor",4
Warwick,1036,"Long Sword",4
Warwick,3076,"Bramble Vest",4
Warwick,1054,"Doran's Shield",4
Warwick,3111,"Mercury's Treads",4
Warwick,3153,"Blade of The Ruined King",4
Warwick,2031,"Refillable Potion",4
Warwick,8001,"Anathema's Chains",4
Warwick,3363,"Farsight Alteration",3
Warwick,3067,Kindlegem,3
Warwick,1033,"Null-Magic Mantle",2
Warwick,2055,"Control Ward",2
Warwick,3026,"Guardian Angel",2
Warwick,3053,"Sterak's Gage",2
Warwick,3070,"Tear of the Goddess",2
Warwick,3508,"Essence Reaver",2
Warwick,3068,"Sunfire Aegis",2
Warwick,3042,Muramana,1
Warwick,3044,Phage,1
Warwick,3051,"Hearthbound Axe",1
Warwick,3082,"Warden's Mail",1
Warwick,3091,"Wit's End",1
Warwick,3143,"Randuin's Omen",1
Warwick,3001,"Abyssal Mask",1
Warwick,3181,Hullbreaker,1
Warwick,1038,"B. F. Sword",1
Warwick,1056,"Doran's Ring",1
Warwick,1057,"Negatron Cloak",1
Warwick,2420,Stopwatch,1
Warwick,2421,"Broken Stopwatch",1
Warwick,6029,"Ironspike Whip",1
Warwick,3004,Manamune,1
Warwick,3065,"Spirit Visage",1
Warwick,6660,"Bami's Cinder",1
Warwick,6664,"Turbo Chemtank",1
Warwick,3020,"Sorcerer's Shoes",1
Xayah,3006,"Berserker's Greaves",103
Xayah,3363,"Farsight Alteration",95
Xayah,6671,Galeforce,82
Xayah,1055,"Doran's Blade",80
Xayah,3508,"Essence Reaver",73
Xayah,1018,"Cloak of Agility",28
Xayah,3031,"Infinity Edge",28
Xayah,6672,"Kraken Slayer",24
Xayah,1036,"Long Sword",23
Xayah,3340,"Stealth Ward",20
Xayah,1038,"B. F. Sword",18
Xayah,3036,"Lord Dominik's Regards",16
Xayah,2055,"Control Ward",16
Xayah,1037,Pickaxe,14
Xayah,3046,"Phantom Dancer",14
Xayah,2031,"Refillable Potion",13
Xayah,3035,"Last Whisper",12
Xayah,3123,"Executioner's Calling",8
Xayah,3133,"Caulfield's Warhammer",7
Xayah,3057,Sheen,7
Xayah,3094,"Rapid Firecannon",7
Xayah,1083,Cull,5
Xayah,1001,Boots,5
Xayah,3086,Zeal,5
Xayah,6670,Noonquiver,4
Xayah,3026,"Guardian Angel",4
Xayah,3047,"Plated Steelcaps",4
Xayah,1042,Dagger,4
Xayah,2421,"Broken Stopwatch",3
Xayah,3072,Bloodthirster,2
Xayah,3156,"Maw of Malmortius",2
Xayah,3095,Stormrazor,2
Xayah,6673,"Immortal Shieldbow",2
Xayah,6676,"The Collector",2
Xayah,7006,Typhoon,2
Xayah,1054,"Doran's Shield",1
Xayah,3051,"Hearthbound Axe",1
Xayah,2140,"Elixir of Wrath",1
Xayah,3111,"Mercury's Treads",1
Xayah,1033,"Null-Magic Mantle",1
Xayah,3364,"Oracle Lens",1
Xayah,1029,"Cloth Armor",1
Xayah,2015,"Kircheis Shard",1
Xayah,2422,"Slightly Magical Footwear",1
Xayah,6675,"Navori Quickblades",1
Xayah,2010,"Total Biscuit of Everlasting Will",1
Xayah,6694,"Serylda's Grudge",1
Xayah,1057,"Negatron Cloak",1
Xerath,3020,"Sorcerer's Shoes",107
Xerath,6655,"Luden's Tempest",100
Xerath,3853,"Shard of True Ice",67
Xerath,3364,"Oracle Lens",62
Xerath,1082,"Dark Seal",46
Xerath,4628,"Horizon Focus",45
Xerath,3363,"Farsight Alteration",43
Xerath,3041,"Mejai's Soulstealer",36
Xerath,1058,"Needlessly Large Rod",34
Xerath,1056,"Doran's Ring",29
Xerath,1052,"Amplifying Tome",26
Xerath,3916,"Oblivion Orb",25
Xerath,3340,"Stealth Ward",18
Xerath,3089,"Rabadon's Deathcap",17
Xerath,2031,"Refillable Potion",16
Xerath,2055,"Control Ward",14
Xerath,1026,"Blasting Wand",13
Xerath,4630,"Blighting Jewel",10
Xerath,6653,"Liandry's Anguish",9
Xerath,3802,"Lost Chapter",9
Xerath,1001,Boots,8
Xerath,3070,"Tear of the Goddess",8
Xerath,3145,"Hextech Alternator",8
Xerath,3135,"Void Staff",7
Xerath,3157,"Zhonya's Hourglass",4
Xerath,3108,"Fiendish Codex",4
Xerath,3102,"Banshee's Veil",4
Xerath,3040,"Seraph's Embrace",4
Xerath,2421,"Broken Stopwatch",4
Xerath,2420,Stopwatch,4
Xerath,3158,"Ionian Boots of Lucidity",3
Xerath,3165,Morellonomicon,3
Xerath,2422,"Slightly Magical Footwear",3
Xerath,7013,"Eye of Luden",3
Xerath,3851,Frostfang,2
Xerath,2424,"Broken Stopwatch",2
Xerath,4637,"Demonic Embrace",2
Xerath,3191,"Seeker's Armguard",1
Xerath,3009,"Boots of Swiftness",1
Xerath,1033,"Null-Magic Mantle",1
Xerath,6656,Everfrost,1
XinZhao,3364,"Oracle Lens",507
XinZhao,3047,"Plated Steelcaps",336
XinZhao,3053,"Sterak's Gage",280
XinZhao,6630,Goredrinker,241
XinZhao,2031,"Refillable Potion",135
XinZhao,2055,"Control Ward",132
XinZhao,6632,"Divine Sunderer",129
XinZhao,3111,"Mercury's Treads",126
XinZhao,1028,"Ruby Crystal",102
XinZhao,3508,"Essence Reaver",93
XinZhao,1036,"Long Sword",90
XinZhao,3044,Phage,80
XinZhao,6631,Stridebreaker,69
XinZhao,6692,Eclipse,58
XinZhao,1029,"Cloth Armor",57
XinZhao,3091,"Wit's End",51
XinZhao,3026,"Guardian Angel",51
XinZhao,1037,Pickaxe,50
XinZhao,1031,"Chain Vest",42
XinZhao,2421,"Broken Stopwatch",41
XinZhao,3143,"Randuin's Omen",33
XinZhao,3123,"Executioner's Calling",33
XinZhao,3133,"Caulfield's Warhammer",32
XinZhao,3071,"Black Cleaver",32
XinZhao,3067,Kindlegem,32
XinZhao,3158,"Ionian Boots of Lucidity",30
XinZhao,3075,Thornmail,30
XinZhao,1057,"Negatron Cloak",28
XinZhao,3340,"Stealth Ward",26
XinZhao,3076,"Bramble Vest",26
XinZhao,2420,Stopwatch,25
XinZhao,6609,"Chempunk Chainsword",25
XinZhao,2422,"Slightly Magical Footwear",19
XinZhao,3082,"Warden's Mail",19
XinZhao,6333,"Death's Dance",18
XinZhao,6673,"Immortal Shieldbow",15
XinZhao,1033,"Null-Magic Mantle",14
XinZhao,1001,Boots,13
XinZhao,3051,"Hearthbound Axe",13
XinZhao,3211,"Spectre's Cowl",12
XinZhao,3057,Sheen,12
XinZhao,3065,"Spirit Visage",12
XinZhao,1038,"B. F. Sword",10
XinZhao,6695,"Serpent's Fang",10
XinZhao,3006,"Berserker's Greaves",9
XinZhao,1055,"Doran's Blade",8
XinZhao,1011,"Giant's Belt",8
XinZhao,6029,"Ironspike Whip",7
XinZhao,3134,"Serrated Dirk",6
XinZhao,3153,"Blade of The Ruined King",6
XinZhao,8001,"Anathema's Chains",6
XinZhao,3110,"Frozen Heart",5
XinZhao,1042,Dagger,5
XinZhao,2033,"Corrupting Potion",4
XinZhao,1053,"Vampiric Scepter",3
XinZhao,1043,"Recurve Bow",3
XinZhao,3513,"Eye of the Herald",3
XinZhao,3193,"Gargoyle Stoneplate",3
XinZhao,3140,"Quicksilver Sash",2
XinZhao,3142,"Youmuu's Ghostblade",2
XinZhao,3363,"Farsight Alteration",2
XinZhao,1035,Emberknife,2
XinZhao,4401,"Force of Nature",2
XinZhao,3068,"Sunfire Aegis",2
XinZhao,3070,"Tear of the Goddess",2
XinZhao,6676,"The Collector",2
XinZhao,3001,"Abyssal Mask",1
XinZhao,3077,Tiamat,1
XinZhao,1018,"Cloak of Agility",1
XinZhao,3078,"Trinity Force",1
XinZhao,3748,"Titanic Hydra",1
XinZhao,2424,"Broken Stopwatch",1
XinZhao,3156,"Maw of Malmortius",1
XinZhao,3094,"Rapid Firecannon",1
XinZhao,3031,"Infinity Edge",1
XinZhao,3108,"Fiendish Codex",1
XinZhao,2003,"Health Potion",1
XinZhao,3115,"Nashor's Tooth",1
XinZhao,6660,"Bami's Cinder",1
XinZhao,6670,Noonquiver,1
XinZhao,3009,"Boots of Swiftness",1
XinZhao,1056,"Doran's Ring",1
XinZhao,3105,"Aegis of the Legion",1
XinZhao,3181,Hullbreaker,1
XinZhao,7001,Syzygy,1
XinZhao,3066,"Winged Moonplate",1
Yasuo,3006,"Berserker's Greaves",348
Yasuo,6673,"Immortal Shieldbow",322
Yasuo,1055,"Doran's Blade",200
Yasuo,3340,"Stealth Ward",181
Yasuo,3031,"Infinity Edge",177
Yasuo,3363,"Farsight Alteration",151
Yasuo,3033,"Mortal Reminder",113
Yasuo,1018,"Cloak of Agility",84
Yasuo,3086,Zeal,72
Yasuo,1038,"B. F. Sword",66
Yasuo,1031,"Chain Vest",57
Yasuo,1037,Pickaxe,45
Yasuo,2031,"Refillable Potion",43
Yasuo,6333,"Death's Dance",38
Yasuo,3026,"Guardian Angel",34
Yasuo,1036,"Long Sword",32
Yasuo,1053,"Vampiric Scepter",30
Yasuo,3123,"Executioner's Calling",28
Yasuo,2055,"Control Ward",26
Yasuo,2421,"Broken Stopwatch",23
Yasuo,3364,"Oracle Lens",23
Yasuo,1054,"Doran's Shield",22
Yasuo,6670,Noonquiver,21
Yasuo,2420,Stopwatch,16
Yasuo,3072,Bloodthirster,15
Yasuo,3133,"Caulfield's Warhammer",14
Yasuo,3091,"Wit's End",12
Yasuo,1029,"Cloth Armor",11
Yasuo,3036,"Lord Dominik's Regards",11
Yasuo,1042,Dagger,11
Yasuo,3140,"Quicksilver Sash",7
Yasuo,3035,"Last Whisper",6
Yasuo,1033,"Null-Magic Mantle",5
Yasuo,3047,"Plated Steelcaps",4
Yasuo,3139,"Mercurial Scimitar",4
Yasuo,3211,"Spectre's Cowl",4
Yasuo,1083,Cull,3
Yasuo,3065,"Spirit Visage",3
Yasuo,7008,Bloodward,3
Yasuo,3111,"Mercury's Treads",2
Yasuo,3143,"Randuin's Omen",2
Yasuo,1028,"Ruby Crystal",2
Yasuo,1057,"Negatron Cloak",2
Yasuo,3046,"Phantom Dancer",1
Yasuo,3094,"Rapid Firecannon",1
Yasuo,1001,Boots,1
Yasuo,1043,"Recurve Bow",1
Yasuo,3057,Sheen,1
Yasuo,6671,Galeforce,1
Yasuo,3082,"Warden's Mail",1
Yasuo,6694,"Serylda's Grudge",1
Yasuo,6695,"Serpent's Fang",1
Yasuo,3076,"Bramble Vest",1
Yone,3006,"Berserker's Greaves",249
Yone,6673,"Immortal Shieldbow",226
Yone,3340,"Stealth Ward",133
Yone,3031,"Infinity Edge",132
Yone,1055,"Doran's Blade",95
Yone,3363,"Farsight Alteration",90
Yone,1018,"Cloak of Agility",73
Yone,3033,"Mortal Reminder",61
Yone,1038,"B. F. Sword",55
Yone,1054,"Doran's Shield",49
Yone,3086,Zeal,42
Yone,1037,Pickaxe,39
Yone,2031,"Refillable Potion",39
Yone,1053,"Vampiric Scepter",35
Yone,3364,"Oracle Lens",30
Yone,1036,"Long Sword",26
Yone,2055,"Control Ward",26
Yone,3072,Bloodthirster,25
Yone,3026,"Guardian Angel",22
Yone,3123,"Executioner's Calling",18
Yone,6670,Noonquiver,15
Yone,1031,"Chain Vest",15
Yone,2420,Stopwatch,9
Yone,6333,"Death's Dance",8
Yone,1042,Dagger,8
Yone,1029,"Cloth Armor",7
Yone,3082,"Warden's Mail",7
Yone,3036,"Lord Dominik's Regards",7
Yone,1057,"Negatron Cloak",6
Yone,2421,"Broken Stopwatch",5
Yone,3143,"Randuin's Omen",5
Yone,3140,"Quicksilver Sash",5
Yone,3091,"Wit's End",4
Yone,6672,"Kraken Slayer",4
Yone,3035,"Last Whisper",3
Yone,3046,"Phantom Dancer",3
Yone,3065,"Spirit Visage",3
Yone,1033,"Null-Magic Mantle",3
Yone,6671,Galeforce,3
Yone,2003,"Health Potion",2
Yone,3051,"Hearthbound Axe",2
Yone,1083,Cull,2
Yone,3153,"Blade of The Ruined King",2
Yone,3211,"Spectre's Cowl",2
Yone,3139,"Mercurial Scimitar",2
Yone,3133,"Caulfield's Warhammer",2
Yone,3111,"Mercury's Treads",2
Yone,3047,"Plated Steelcaps",1
Yone,3067,Kindlegem,1
Yone,3134,"Serrated Dirk",1
Yone,1028,"Ruby Crystal",1
Yorick,3340,"Stealth Ward",46
Yorick,6632,"Divine Sunderer",44
Yorick,3047,"Plated Steelcaps",33
Yorick,3181,Hullbreaker,32
Yorick,1028,"Ruby Crystal",22
Yorick,2033,"Corrupting Potion",19
Yorick,3111,"Mercury's Treads",13
Yorick,3044,Phage,9
Yorick,3078,"Trinity Force",8
Yorick,1054,"Doran's Shield",8
Yorick,3053,"Sterak's Gage",8
Yorick,8001,"Anathema's Chains",8
Yorick,6694,"Serylda's Grudge",7
Yorick,3076,"Bramble Vest",6
Yorick,3071,"Black Cleaver",6
Yorick,1036,"Long Sword",6
Yorick,1037,Pickaxe,6
Yorick,1055,"Doran's Blade",5
Yorick,3123,"Executioner's Calling",5
Yorick,3748,"Titanic Hydra",5
Yorick,1001,Boots,4
Yorick,3067,Kindlegem,4
Yorick,3363,"Farsight Alteration",4
Yorick,3364,"Oracle Lens",4
Yorick,1029,"Cloth Armor",3
Yorick,3035,"Last Whisper",3
Yorick,3066,"Winged Moonplate",3
Yorick,1011,"Giant's Belt",3
Yorick,2055,"Control Ward",2
Yorick,3009,"Boots of Swiftness",2
Yorick,3077,Tiamat,2
Yorick,3133,"Caulfield's Warhammer",2
Yorick,3742,"Dead Man's Plate",2
Yorick,6609,"Chempunk Chainsword",2
Yorick,1042,Dagger,1
Yorick,1057,"Negatron Cloak",1
Yorick,1083,Cull,1
Yorick,3057,Sheen,1
Yorick,3143,"Randuin's Omen",1
Yorick,3158,"Ionian Boots of Lucidity",1
Yorick,1031,"Chain Vest",1
Yorick,6695,"Serpent's Fang",1
Yorick,1033,"Null-Magic Mantle",1
Yuumi,3364,"Oracle Lens",237
Yuumi,3853,"Shard of True Ice",220
Yuumi,6617,"Moonstone Renewer",175
Yuumi,1082,"Dark Seal",140
Yuumi,2055,"Control Ward",86
Yuumi,3114,"Forbidden Idol",82
Yuumi,1052,"Amplifying Tome",75
Yuumi,6616,"Staff of Flowing Water",51
Yuumi,2065,"Shurelya's Battlesong",47
Yuumi,3011,"Chemtech Putrifier",46
Yuumi,3222,"Mikael's Blessing",44
Yuumi,1004,"Faerie Charm",41
Yuumi,3916,"Oblivion Orb",35
Yuumi,3041,"Mejai's Soulstealer",34
Yuumi,3504,"Ardent Censer",28
Yuumi,4642,"Bandleglass Mirror",21
Yuumi,3851,Frostfang,20
Yuumi,3067,Kindlegem,11
Yuumi,3107,Redemption,10
Yuumi,4643,"Vigilant Wardstone",9
Yuumi,1057,"Negatron Cloak",8
Yuumi,6655,"Luden's Tempest",7
Yuumi,3340,"Stealth Ward",5
Yuumi,1058,"Needlessly Large Rod",5
Yuumi,2003,"Health Potion",5
Yuumi,1028,"Ruby Crystal",4
Yuumi,2031,"Refillable Potion",4
Yuumi,6656,Everfrost,4
Yuumi,1033,"Null-Magic Mantle",3
Yuumi,2139,"Elixir of Sorcery",1
Yuumi,1001,Boots,1
Yuumi,3158,"Ionian Boots of Lucidity",1
Yuumi,1027,"Sapphire Crystal",1
Yuumi,3363,"Farsight Alteration",1
Yuumi,3850,"Spellthief's Edge",1
Yuumi,3859,"Targon's Buckler",1
Yuumi,3863,"Harrowing Crescent",1
Zac,3364,"Oracle Lens",145
Zac,6662,"Frostfire Gauntlet",91
Zac,3158,"Ionian Boots of Lucidity",76
Zac,1082,"Dark Seal",68
Zac,3068,"Sunfire Aegis",68
Zac,3047,"Plated Steelcaps",67
Zac,2055,"Control Ward",48
Zac,3075,Thornmail,46
Zac,2031,"Refillable Potion",42
Zac,3067,Kindlegem,42
Zac,3076,"Bramble Vest",38
Zac,1028,"Ruby Crystal",33
Zac,1011,"Giant's Belt",33
Zac,3065,"Spirit Visage",32
Zac,3143,"Randuin's Omen",28
Zac,8001,"Anathema's Chains",28
Zac,3340,"Stealth Ward",27
Zac,1029,"Cloth Armor",24
Zac,3111,"Mercury's Treads",21
Zac,3083,"Warmog's Armor",18
Zac,3082,"Warden's Mail",14
Zac,3041,"Mejai's Soulstealer",14
Zac,3211,"Spectre's Cowl",14
Zac,1033,"Null-Magic Mantle",12
Zac,3105,"Aegis of the Legion",10
Zac,3001,"Abyssal Mask",9
Zac,1054,"Doran's Shield",8
Zac,3916,"Oblivion Orb",7
Zac,6660,"Bami's Cinder",6
Zac,2422,"Slightly Magical Footwear",3
Zac,1026,"Blasting Wand",3
Zac,4637,"Demonic Embrace",3
Zac,3165,Morellonomicon,2
Zac,3801,"Crystalline Bracer",2
Zac,3859,"Targon's Buckler",2
Zac,3193,"Gargoyle Stoneplate",2
Zac,4633,Riftmaker,2
Zac,1052,"Amplifying Tome",2
Zac,1001,Boots,2
Zac,7005,"Rimeforged Grasp",2
Zac,3363,"Farsight Alteration",2
Zac,3190,"Locket of the Iron Solari",1
Zac,3860,"Bulwark of the Mountain",1
Zac,3109,"Knight's Vow",1
Zac,1039,Hailblade,1
Zac,3020,"Sorcerer's Shoes",1
Zac,4638,"Watchful Wardstone",1
Zac,3009,"Boots of Swiftness",1
Zac,3152,"Hextech Rocketbelt",1
Zac,2424,"Broken Stopwatch",1
Zac,3108,"Fiendish Codex",1
Zed,3158,"Ionian Boots of Lucidity",216
Zed,3364,"Oracle Lens",177
Zed,6695,"Serpent's Fang",119
Zed,1036,"Long Sword",105
Zed,6692,Eclipse,93
Zed,6691,"Duskblade of Draktharr",72
Zed,6694,"Serylda's Grudge",65
Zed,2031,"Refillable Potion",61
Zed,3134,"Serrated Dirk",59
Zed,6693,"Prowler's Claw",57
Zed,3814,"Edge of Night",48
Zed,3340,"Stealth Ward",45
Zed,3071,"Black Cleaver",43
Zed,3133,"Caulfield's Warhammer",40
Zed,2055,"Control Ward",31
Zed,3035,"Last Whisper",31
Zed,3142,"Youmuu's Ghostblade",27
Zed,6676,"The Collector",21
Zed,3036,"Lord Dominik's Regards",17
Zed,3123,"Executioner's Calling",17
Zed,3363,"Farsight Alteration",15
Zed,3179,"Umbral Glaive",14
Zed,6609,"Chempunk Chainsword",12
Zed,1037,Pickaxe,11
Zed,1028,"Ruby Crystal",9
Zed,3111,"Mercury's Treads",7
Zed,1001,Boots,7
Zed,3181,Hullbreaker,6
Zed,3067,Kindlegem,5
Zed,1054,"Doran's Shield",4
Zed,3074,"Ravenous Hydra",4
Zed,2421,"Broken Stopwatch",4
Zed,6631,Stridebreaker,4
Zed,3047,"Plated Steelcaps",4
Zed,3156,"Maw of Malmortius",3
Zed,1053,"Vampiric Scepter",3
Zed,3077,Tiamat,3
Zed,1038,"B. F. Sword",3
Zed,2420,Stopwatch,3
Zed,3026,"Guardian Angel",3
Zed,3155,Hexdrinker,3
Zed,3044,Phage,2
Zed,3053,"Sterak's Gage",2
Zed,1018,"Cloak of Agility",2
Zed,2003,"Health Potion",2
Zed,3508,"Essence Reaver",2
Zed,6630,Goredrinker,2
Zed,8001,"Anathema's Chains",2
Zed,1031,"Chain Vest",1
Zed,1083,Cull,1
Zed,3513,"Eye of the Herald",1
Zed,3082,"Warden's Mail",1
Zed,6632,"Divine Sunderer",1
Zed,1055,"Doran's Blade",1
Zed,1033,"Null-Magic Mantle",1
Ziggs,3020,"Sorcerer's Shoes",295
Ziggs,3363,"Farsight Alteration",293
Ziggs,6655,"Luden's Tempest",190
Ziggs,3040,"Seraph's Embrace",172
Ziggs,6653,"Liandry's Anguish",149
Ziggs,1056,"Doran's Ring",147
Ziggs,1058,"Needlessly Large Rod",108
Ziggs,1082,"Dark Seal",94
Ziggs,3070,"Tear of the Goddess",91
Ziggs,4628,"Horizon Focus",76
Ziggs,3157,"Zhonya's Hourglass",58
Ziggs,1052,"Amplifying Tome",56
Ziggs,3089,"Rabadon's Deathcap",48
Ziggs,3340,"Stealth Ward",48
Ziggs,3135,"Void Staff",41
Ziggs,3916,"Oblivion Orb",37
Ziggs,3158,"Ionian Boots of Lucidity",37
Ziggs,3165,Morellonomicon,35
Ziggs,3041,"Mejai's Soulstealer",33
Ziggs,2055,"Control Ward",32
Ziggs,4637,"Demonic Embrace",23
Ziggs,3108,"Fiendish Codex",23
Ziggs,2031,"Refillable Potion",23
Ziggs,1026,"Blasting Wand",21
Ziggs,2421,"Broken Stopwatch",20
Ziggs,4630,"Blighting Jewel",18
Ziggs,3853,"Shard of True Ice",12
Ziggs,2420,Stopwatch,11
Ziggs,3364,"Oracle Lens",10
Ziggs,3802,"Lost Chapter",9
Ziggs,3145,"Hextech Alternator",9
Ziggs,1001,Boots,9
Ziggs,3191,"Seeker's Armguard",9
Ziggs,3003,"Archangel's Staff",7
Ziggs,2422,"Slightly Magical Footwear",7
Ziggs,3102,"Banshee's Veil",6
Ziggs,3057,Sheen,5
Ziggs,2424,"Broken Stopwatch",4
Ziggs,3067,Kindlegem,4
Ziggs,1028,"Ruby Crystal",4
Ziggs,1011,"Giant's Belt",3
Ziggs,1029,"Cloth Armor",3
Ziggs,3113,"Aether Wisp",2
Ziggs,4629,"Cosmic Drive",2
Ziggs,3100,"Lich Bane",1
Ziggs,3111,"Mercury's Treads",1
Ziggs,3851,Frostfang,1
Ziggs,2003,"Health Potion",1
Ziggs,4635,"Leeching Leer",1
Ziggs,7012,"Liandry's Lament",1
